391.1
392.45
388.3
392.75
380.45
390.75
392.4
404.9
403.9
411
414.1
419.15
417.55
420.65
424
430.3
431.55
412.5
418.35
413.55
406.4
409.7
414.95
409.05
407.1
407.7
398.25
392.35
378
371.55
385.1
392.95
391.75
393.55
426.85
436.85
399.8
408.6
411.5
403.05
403.3
413.65
417.7
404.65
404.45
397.1
398.85
415.5
426.2
427.3
428.45
425.45
424.9
410.7
411.9
413.85
417.4
406.4
389.3
390.35
390.1
382.85
374.4
367.85
379.8
367.85
370.4
371.9
376.3
369.3
365.45
361.55
359.05
366.9
373.75
373.6
394.5
402.9
389.95
385.85
373.7
373.8
370.45
377.8
373.1
369.85
372.4
380.15
385.45
387.45
392.3
387.2
391.35
379.2
374.8
368.5
370.15
375.45
379.55
380.9
374.05
357.6
361.9
364.35
354.75
350.3
362.9
367.65
363.8
365.3
362.3
368.45
370.25
365.6
372.85
359.2
357.7
342.4
327.25
318.6
317.65
334.1
331.2
327.35
321.9
313.45
311.45
310.35
312.5
333.75
332
333.85
336.15
325.5
330.05
329.9
325
323.8
334.95
342.05
341.5
342.85
337.7
338.65
340.65
332.15
334.45
323.1
329
325
324.35
317.6
313.6
322.9
326.1
328.9
326.95
326.35
323
330.8
329
327.95
329.05
329.45
332
328.95
348.45
346.8
350.55
347.7
356.6
358.4
347.55
353.8
354.4
356.85
335
332.6
324.15
331.15
322.25
323.95
328.45
312.1
320.2
317.7
319.5
324.4
303.9
300.05
316.6
309.45
302.9
302
295.8
299.2
299.8
296.3
294.45
296.15
295.45
291.85
288.35
286.3
267.15
256.9
249.1
248.4
248.05
247.85
253.45
255.2
253.25
250.5
251.35
244.85
246.2
217.85
225
235.65
235.55
234.45
234
226.15
224
231.5
249.4
250.05
254.4
257.55
253.85
247.1
234.55
231.7
237.95
236.25
229.9
238.7
247
246.35
252
253.7
250.1
268.5
274.1
257
257.3
